summonerName,championId,role,kills,deaths,assists,totalDamageDealt,totalDamageTaken,goldEarned,totalMinionsKilled,win,dragons,barons,turretsKilled
KONCEPTypie,145,BOTTOM,3,5,6,20936,22604,11831,255,False,1.0,0.0,1.0
Combine,555,UTILITY,5,6,5,7246,20040,7431,28,False,1.0,0.0,1.0
Nicram,6,TOP,13,3,1,30268,25576,16357,227,True,3.0,1.0,11.0
ΞMISTΞCURSEDΞ,893,JUNGLE,2,6,4,10513,30933,8871,25,True,3.0,1.0,11.0
Kawaii Angell,901,MIDDLE,3,4,6,26848,26364,12328,241,True,3.0,1.0,11.0
Dessita,81,BOTTOM,10,4,3,28105,20935,13206,191,True,3.0,1.0,11.0
Natrium,235,UTILITY,1,5,21,12668,19639,10510,23,True,3.0,1.0,11.0
 żółty błysk10,117,,1,7,30,11421,15953,9146,17,True,0.0,0.0,4.0
Jestem Pszczoła,58,,9,13,17,18910,37431,10565,25,True,0.0,0.0,4.0
DariusOnVoltZ ,50,,7,9,21,16567,29986,10238,14,True,0.0,0.0,4.0
Nicram,81,,16,11,16,36732,28150,13370,51,True,0.0,0.0,4.0
ΞMISTΞCURSEDΞ,202,,14,5,23,35186,18520,13496,71,True,0.0,0.0,4.0
Hwmk,115,,4,6,31,32654,14169,9703,27,False,0.0,0.0,1.0
n0thing special,120,,16,12,21,28896,33613,12411,44,False,0.0,0.0,1.0
ALIAS,59,,5,14,35,19034,36926,9827,19,False,0.0,0.0,1.0
,18,,15,8,15,26543,18492,12450,50,False,0.0,0.0,1.0
,412,,5,7,21,12180,21675,9185,11,False,0.0,0.0,1.0
SilnorekIpl,711,,13,12,37,39576,24828,13773,47,False,0.0,0.0,1.0
The Everchosen,30,,14,18,36,53139,40635,15641,78,False,0.0,0.0,1.0
Makise,893,,21,13,31,45277,34279,14937,43,False,0.0,0.0,1.0
Dealer4747,266,,12,19,27,38832,59882,14065,34,False,0.0,0.0,1.0
chlpateusko,14,,8,17,38,31824,98060,13220,42,False,0.0,0.0,1.0
erinomaista,82,,19,15,31,53416,58776,16311,31,True,0.0,0.0,4.0
Jumppi,23,,11,18,33,41120,45663,14243,44,True,0.0,0.0,4.0
LegendaryDraven,41,,10,9,39,36926,31458,14824,43,True,0.0,0.0,4.0
Nicram,150,,11,15,35,48615,45122,14371,33,True,0.0,0.0,4.0
ΞMISTΞCURSEDΞ,429,,28,11,23,70825,39179,18602,86,True,0.0,0.0,4.0
ZaxosDogkan0s,223,TOP,1,8,9,15578,45478,9252,174,False,0.0,0.0,3.0
Low Dawg,421,JUNGLE,9,7,9,17317,49301,12995,34,False,0.0,0.0,3.0
KarDay,157,MIDDLE,8,6,7,14631,23922,13085,222,False,0.0,0.0,3.0
DrinkGatorade,202,BOTTOM,11,2,12,28977,14368,14526,223,False,0.0,0.0,3.0
Semke,143,UTILITY,5,12,14,21476,19311,10338,45,False,0.0,0.0,3.0
Nicram,6,TOP,9,7,4,44835,32392,15078,220,True,4.0,1.0,11.0
o fut pe iza,60,JUNGLE,6,6,9,16471,35577,13719,10,True,4.0,1.0,11.0
JGW Trypson,7,MIDDLE,7,5,8,21897,21049,14308,215,True,4.0,1.0,11.0
Logobrion,110,BOTTOM,4,6,5,12455,17116,12834,237,True,4.0,1.0,11.0
Natrium,555,UTILITY,9,10,16,19771,25137,13608,41,True,4.0,1.0,11.0
demonic hours,64,JUNGLE,6,3,3,14886,39566,13990,34,False,4.0,1.0,6.0
Nicram,6,TOP,4,12,1,23247,43941,15517,314,False,4.0,1.0,6.0
hEePo,145,BOTTOM,5,3,3,25517,17001,16696,359,False,4.0,1.0,6.0
BornToBeGod2,111,UTILITY,0,3,8,4626,21857,8396,34,False,4.0,1.0,6.0
Kartoni Storaro,910,MIDDLE,2,5,3,27251,19170,13175,257,False,4.0,1.0,6.0
KTM,221,BOTTOM,3,2,6,17938,14634,17733,370,True,2.0,2.0,10.0
Sleεp,11,JUNGLE,10,4,6,24331,33658,16653,23,True,2.0,2.0,10.0
egw1999,163,MIDDLE,4,3,9,29840,20552,15999,292,True,2.0,2.0,10.0
Λllůre,201,UTILITY,0,5,10,5745,29443,8916,39,True,2.0,2.0,10.0
o fut pe iza,2,TOP,9,3,6,23398,40583,19218,326,True,2.0,2.0,10.0
TzancaUraganuNo1,133,TOP,6,12,9,24523,28403,10073,122,False,2.0,0.0,4.0
Persnickety,59,JUNGLE,9,8,13,15805,33830,11385,23,False,2.0,0.0,4.0
H à Z e M,8,MIDDLE,2,6,1,6083,25248,9285,186,False,2.0,0.0,4.0
StoneGuard,21,BOTTOM,15,6,9,42110,20367,14693,187,False,2.0,0.0,4.0
Crownguard,147,UTILITY,0,5,23,11254,25584,7743,40,False,2.0,0.0,4.0
pour ses yeux,51,BOTTOM,7,8,9,24685,18578,11629,167,True,1.0,1.0,8.0
Natrium,99,UTILITY,9,10,10,23836,18350,10440,42,True,1.0,1.0,8.0
Nicram,6,TOP,9,3,9,30020,35709,16307,254,True,1.0,1.0,8.0
SS IMP,233,JUNGLE,8,9,6,13825,41605,12630,28,True,1.0,1.0,8.0
WWWWWWWWWWWWWWWA,34,MIDDLE,4,3,9,20503,21794,10504,152,True,1.0,1.0,8.0
Doknes43,875,TOP,9,2,2,18326,21915,9552,159,False,1.0,0.0,0.0
GoofyMoonlight,113,JUNGLE,1,3,10,7168,25910,7447,15,False,1.0,0.0,0.0
ANzi1337,1,MIDDLE,2,3,5,13389,10950,7613,163,False,1.0,0.0,0.0
Mefuu,202,BOTTOM,2,6,3,6206,10769,6438,119,False,1.0,0.0,0.0
Nashie,147,UTILITY,0,4,6,4044,9236,4647,29,False,1.0,0.0,0.0
Nicram,897,TOP,0,5,4,8864,17309,7324,124,True,1.0,0.0,8.0
ΞMISTΞCURSEDΞ,154,JUNGLE,3,1,9,8055,20537,9039,25,True,1.0,0.0,8.0
LncL,910,MIDDLE,4,4,3,14882,12033,8335,165,True,1.0,0.0,8.0
Logobrion,360,BOTTOM,9,3,7,17606,11744,12180,174,True,1.0,0.0,8.0
Natrium,412,UTILITY,2,1,13,8534,14054,7560,30,True,1.0,0.0,8.0
ANzi1337,115,MIDDLE,15,1,16,62374,18505,18016,282,True,3.0,2.0,8.0
Doknes43,875,TOP,9,9,9,32918,53285,15176,217,True,3.0,2.0,8.0
Nashie,267,UTILITY,2,6,29,13618,22119,10657,40,True,3.0,2.0,8.0
GoofyMoonlight,113,JUNGLE,3,4,24,19019,50863,13365,33,True,3.0,2.0,8.0
Mefuu,202,BOTTOM,13,8,10,40149,31952,16934,226,True,3.0,2.0,8.0
Shyxywusaewu,117,UTILITY,2,6,13,6185,23344,9362,21,False,2.0,0.0,7.0
deniz,523,BOTTOM,7,9,9,57173,30097,14812,230,False,2.0,0.0,7.0
L9 bede intowal,517,MIDDLE,1,10,2,18717,43692,10344,200,False,2.0,0.0,7.0
Nicram,6,TOP,9,9,7,40866,52573,15938,224,False,2.0,0.0,7.0
ΞMISTΞCURSEDΞ,200,JUNGLE,9,8,7,24654,51633,16503,82,False,2.0,0.0,7.0
Nicram,6,TOP,4,7,3,21539,30464,10253,187,False,0.0,0.0,3.0
Adelean,157,MIDDLE,1,7,4,17274,21425,9165,163,False,0.0,0.0,3.0
ND Nivelenn,163,JUNGLE,6,4,10,21381,23813,12106,33,False,0.0,0.0,3.0
RL             p,498,BOTTOM,4,4,4,18520,17864,12137,236,False,0.0,0.0,3.0
hEePo,555,UTILITY,6,9,2,9389,19184,8542,34,False,0.0,0.0,3.0
HaiXCRO,23,TOP,7,5,4,25759,41414,14717,228,True,3.0,1.0,11.0
greater good,107,JUNGLE,4,3,8,14609,31138,11598,37,True,3.0,1.0,11.0
Exehel,39,MIDDLE,4,5,3,15411,26793,10507,213,True,3.0,1.0,11.0
KTM,81,BOTTOM,11,2,5,26233,15334,13138,197,True,3.0,1.0,11.0
Hyperíon,101,UTILITY,5,6,8,15266,15415,9466,36,True,3.0,1.0,11.0
251,142,MIDDLE,1,5,1,7610,10561,5863,125,False,0.0,0.0,2.0
benim ,234,JUNGLE,3,5,0,4253,20688,7494,21,False,0.0,0.0,2.0
Nicram,6,TOP,3,5,0,9611,20428,8413,154,False,0.0,0.0,2.0
LOSTMINDDEMONGOD,202,BOTTOM,1,6,2,8312,12749,6422,136,False,0.0,0.0,2.0
BananJuice,101,UTILITY,1,5,4,9757,9026,5814,39,False,0.0,0.0,2.0
Ja1906xdd,516,TOP,1,4,1,9281,12038,7001,151,True,3.0,0.0,4.0
Caspie,64,JUNGLE,8,2,5,11560,20105,8611,14,True,3.0,0.0,4.0
Katâwina,910,MIDDLE,9,1,1,18531,12064,9570,170,True,3.0,0.0,4.0
JSM Adi,236,BOTTOM,7,2,2,9041,11466,9238,158,True,3.0,0.0,4.0
Lyney1,267,UTILITY,1,1,13,5691,7882,6216,25,True,3.0,0.0,4.0
Malossi570,79,TOP,6,6,9,22652,28484,11115,169,True,3.0,1.0,7.0
JNG Hawkïng,28,JUNGLE,11,3,13,21983,33633,12537,20,True,3.0,1.0,7.0
CHiiViper,166,MIDDLE,15,2,13,30621,15835,13998,165,True,3.0,1.0,7.0
Death In The Air,147,BOTTOM,4,5,13,21046,14816,10684,176,True,3.0,1.0,7.0
Semke,21,UTILITY,4,4,16,27537,13917,9138,44,True,3.0,1.0,7.0
Nicram,6,TOP,7,6,2,23332,31807,13575,232,False,1.0,0.0,3.0
ΞMISTΞCURSEDΞ,200,JUNGLE,4,11,2,10540,35344,9969,30,False,1.0,0.0,3.0
Dessita,25,MIDDLE,2,10,8,14322,27818,7814,117,False,1.0,0.0,3.0
Logobrion,110,BOTTOM,6,4,3,11347,21109,10493,177,False,1.0,0.0,3.0
masazysta,432,UTILITY,1,9,11,11146,28531,7373,22,False,1.0,0.0,3.0
Namek,82,TOP,1,10,2,19120,35001,8957,180,False,0.0,0.0,1.0
,154,JUNGLE,7,4,3,20035,45981,10905,79,False,0.0,0.0,1.0
DarkStar2,119,MIDDLE,3,8,1,19625,19737,10801,190,False,0.0,0.0,1.0
Nikola Cieśla,22,BOTTOM,1,5,3,19911,17156,9488,233,False,0.0,0.0,1.0
Prof Fumbledore,902,UTILITY,1,1,5,6594,11985,6123,24,False,0.0,0.0,1.0
Nicram,6,TOP,8,4,6,30360,28856,14047,211,True,3.0,1.0,10.0
ProAviad,131,JUNGLE,10,4,5,25503,28072,13963,63,True,3.0,1.0,10.0
Thunderblue,222,BOTTOM,2,1,4,12826,12782,10286,204,True,3.0,1.0,10.0
LightCat,777,MIDDLE,8,3,6,30330,32675,13004,223,True,3.0,1.0,10.0
SCPX,26,UTILITY,0,1,14,5386,20257,7289,31,True,3.0,1.0,10.0
Papuga Diabła,86,TOP,5,2,4,7086,13265,8823,142,True,2.0,0.0,9.0
am happy,60,JUNGLE,6,2,17,18015,24814,8616,3,True,2.0,0.0,9.0
miracle i need ,238,MIDDLE,19,5,5,25611,16747,12042,144,True,2.0,0.0,9.0
sex inventor,202,BOTTOM,6,1,12,17791,11130,10599,160,True,2.0,0.0,9.0
Toksyczny Seba,235,UTILITY,4,5,23,11008,15351,9361,16,True,2.0,0.0,9.0
Nicram,6,TOP,1,7,2,8510,16588,7832,165,False,0.0,0.0,1.0
Ssij,64,JUNGLE,2,13,7,7315,25384,6876,14,False,0.0,0.0,1.0
Mînîk,893,MIDDLE,4,6,3,17509,16215,8171,122,False,0.0,0.0,1.0
MATA AIA MOARTA,110,BOTTOM,3,5,3,9697,13857,6847,93,False,0.0,0.0,1.0
BASESCU GAMING,412,UTILITY,5,9,7,6222,21059,6929,31,False,0.0,0.0,1.0
Nicram,6,TOP,5,4,7,33483,27330,14948,265,True,1.0,1.0,9.0
Děsire,120,JUNGLE,4,7,10,18861,44215,12016,29,True,1.0,1.0,9.0
OniMask,80,MIDDLE,4,6,7,24341,16106,11100,160,True,1.0,1.0,9.0
AdayO,222,BOTTOM,8,4,6,22192,12836,11614,156,True,1.0,1.0,9.0
Graybrack,7,UTILITY,7,2,12,32442,17834,9961,38,True,1.0,1.0,9.0
Emperor XI,2,TOP,4,7,1,17964,30922,10800,182,False,3.0,0.0,4.0
,56,JUNGLE,7,5,6,13747,35332,10235,28,False,3.0,0.0,4.0
ShacoKhan,55,MIDDLE,1,6,11,14604,24567,8276,146,False,3.0,0.0,4.0
3ezrael,31,BOTTOM,9,5,7,21567,44864,11959,168,False,3.0,0.0,4.0
iAmDysleixc,235,UTILITY,2,5,16,13598,27642,8742,31,False,3.0,0.0,4.0
T18 0 YeQiu,54,TOP,1,5,4,13363,17119,8058,147,False,1.0,0.0,1.0
SmiteOverrIgnite,30,JUNGLE,12,4,5,25807,33802,13344,65,False,1.0,0.0,1.0
Szefer,246,MIDDLE,10,10,4,26118,26309,11337,151,False,1.0,0.0,1.0
Logobrion,236,BOTTOM,2,4,5,17646,19695,10413,232,False,1.0,0.0,1.0
KAPP0,902,UTILITY,0,4,13,4440,16194,6685,19,False,1.0,0.0,1.0
Nicram,6,TOP,9,4,4,23090,30174,16312,250,True,3.0,1.0,11.0
I love u baby,107,JUNGLE,10,4,8,19440,33849,13511,25,True,3.0,1.0,11.0
,127,MIDDLE,6,6,7,20131,20034,12345,193,True,3.0,1.0,11.0
Mikesik,222,BOTTOM,2,6,9,17218,21612,10833,194,True,3.0,1.0,11.0
,117,UTILITY,0,5,12,5974,13961,7086,23,True,3.0,1.0,11.0
Nicram,6,TOP,13,9,13,34743,46593,17509,237,False,2.0,1.0,4.0
DNM Hunter,143,JUNGLE,6,6,16,24254,34715,15688,44,False,2.0,1.0,4.0
Weakside Krix,8,MIDDLE,4,4,13,21197,42579,13874,253,False,2.0,1.0,4.0
MatteoBil,119,BOTTOM,16,6,9,38888,22272,20963,303,False,2.0,1.0,4.0
Daebina,412,UTILITY,1,7,22,8389,33060,10325,39,False,2.0,1.0,4.0
JÚJIKA,126,TOP,11,7,8,43302,31222,19892,272,True,4.0,2.0,7.0
Queen Of Bronx,59,JUNGLE,6,7,12,12176,36830,14871,37,True,4.0,2.0,7.0
Erring,53,UTILITY,1,12,13,10254,36782,9463,33,True,4.0,2.0,7.0
egw1999,222,BOTTOM,6,9,13,33374,27433,19074,321,True,4.0,2.0,7.0
gonzyV1,910,MIDDLE,8,5,12,51389,21659,16114,260,True,4.0,2.0,7.0
GirlyisTeepee,92,TOP,7,6,3,14759,25624,11027,150,True,3.0,1.0,8.0
ND Nivelenn,63,JUNGLE,7,2,6,17697,24876,11156,17,True,3.0,1.0,8.0
Papa Topou,8,MIDDLE,6,5,3,15540,26831,10281,188,True,3.0,1.0,8.0
DrinkGatorade,202,BOTTOM,8,0,11,24560,13514,12625,227,True,3.0,1.0,8.0
gosia magical,40,UTILITY,0,0,19,7143,13091,7395,22,True,3.0,1.0,8.0
Nicram,6,TOP,3,5,1,16425,23715,9195,180,False,0.0,0.0,3.0
Muackhin,120,JUNGLE,2,5,4,9601,32463,9941,34,False,0.0,0.0,3.0
gonzyV1,910,MIDDLE,6,7,2,26803,21734,9526,173,False,0.0,0.0,3.0
Rcify,901,BOTTOM,1,7,1,11596,18849,8426,190,False,0.0,0.0,3.0
Semke,235,UTILITY,1,4,6,7679,12738,6761,25,False,0.0,0.0,3.0
T0P G0D,14,TOP,5,6,6,21132,75004,11013,198,False,3.0,0.0,6.0
FNG Domiś,64,JUNGLE,13,10,10,31622,53695,14951,41,False,3.0,0.0,6.0
YomenVideos,161,MIDDLE,13,7,7,42448,25086,13248,189,False,3.0,0.0,6.0
sex inventor,202,BOTTOM,11,6,11,41655,32285,14970,230,False,3.0,0.0,6.0
Jack Hannma,888,UTILITY,3,5,18,6045,31005,9784,36,False,3.0,0.0,6.0
Nicram,6,TOP,11,8,10,57045,46904,17694,245,True,2.0,1.0,9.0
Sit,63,JUNGLE,9,12,12,47906,43287,13834,46,True,2.0,1.0,9.0
Wróżbita Waldek,236,MIDDLE,6,6,12,53450,33827,15544,260,True,2.0,1.0,9.0
BadNewsDude,360,BOTTOM,6,9,3,17425,27259,14597,222,True,2.0,1.0,9.0
,147,UTILITY,2,10,20,18103,24237,9498,30,True,2.0,1.0,9.0
Nicram,6,TOP,5,7,10,33856,33521,13763,211,False,1.0,0.0,3.0
I love u baby,887,JUNGLE,8,7,8,24758,41058,12431,37,False,1.0,0.0,3.0
James Stewart 17,117,UTILITY,0,9,7,3920,16678,6449,29,False,1.0,0.0,3.0
raduandrei34,96,BOTTOM,4,7,3,20827,16542,9930,180,False,1.0,0.0,3.0
o fut pe iza,134,MIDDLE,5,7,8,23046,18155,12598,260,False,1.0,0.0,3.0
arxigos,5,TOP,5,8,9,21736,34636,12390,214,True,3.0,1.0,9.0
fading feelings,59,JUNGLE,17,5,12,24991,49386,16458,48,True,3.0,1.0,9.0
THELEI AGAPH,61,MIDDLE,3,4,17,15529,16832,10814,169,True,3.0,1.0,9.0
ADKING BY AXD ,21,BOTTOM,11,3,12,31549,19443,15216,250,True,3.0,1.0,9.0
going numb ,888,UTILITY,1,2,25,5445,16077,8657,31,True,3.0,1.0,9.0
xαος,39,TOP,9,5,4,28817,29181,13920,246,False,0.0,0.0,3.0
SaIazar,120,JUNGLE,3,7,8,9562,40902,10650,23,False,0.0,0.0,3.0
NieWiemJakNazwe,38,MIDDLE,3,12,4,11741,42450,8811,153,False,0.0,0.0,3.0
Jokers,96,BOTTOM,9,7,0,32271,25604,14436,254,False,0.0,0.0,3.0
fiko,117,UTILITY,0,5,12,9074,19964,7521,38,False,0.0,0.0,3.0
Nicram,6,TOP,10,6,8,32907,26278,16955,260,True,4.0,1.0,10.0
Arthur Lumen,141,JUNGLE,12,5,11,31590,38700,14608,17,True,4.0,1.0,10.0
,43,MIDDLE,6,4,14,28069,18706,12828,178,True,4.0,1.0,10.0
Vitaminos doboz,15,BOTTOM,3,6,16,18243,20826,12869,224,True,4.0,1.0,10.0
Łowca p3d0fili,53,UTILITY,5,3,13,9976,24307,9373,23,True,4.0,1.0,10.0
Nicram,6,TOP,16,4,4,44262,41220,22156,322,False,2.0,2.0,7.0
,32,JUNGLE,9,6,10,29131,50680,15520,35,False,2.0,2.0,7.0
pain ink despair,54,MIDDLE,5,6,14,30165,43330,15208,240,False,2.0,2.0,7.0
BestVáynéEunee,29,BOTTOM,10,11,9,45156,35224,17144,222,False,2.0,2.0,7.0
Lux Lemonada,902,UTILITY,2,9,25,7287,28980,11795,38,False,2.0,2.0,7.0
Ręx,517,MIDDLE,4,7,11,25838,61918,13902,233,True,4.0,0.0,9.0
Snajper753,245,JUNGLE,19,7,6,55854,49812,25754,120,True,4.0,0.0,9.0
Transka v tranze,21,TOP,12,14,7,41863,39355,17885,242,True,4.0,0.0,9.0
ATTACK ON POTATO,51,BOTTOM,0,8,11,17621,27365,12337,226,True,4.0,0.0,9.0
Cecelia,147,UTILITY,1,6,16,11657,21291,10484,59,True,4.0,0.0,9.0
tamsej,266,TOP,5,3,8,22451,26028,10217,167,True,3.0,0.0,10.0
Kozeako2,121,JUNGLE,1,4,15,12992,27497,8896,23,True,3.0,0.0,10.0
Frederick II,45,MIDDLE,9,3,4,21200,12073,11431,198,True,3.0,0.0,10.0
VALERIA BOUNZE,81,BOTTOM,13,1,7,27053,8878,13944,178,True,3.0,0.0,10.0
404 LULUnotfound,3,UTILITY,4,6,14,8307,16739,7933,23,True,3.0,0.0,10.0
Zjarałem sie,56,JUNGLE,2,8,7,10710,32987,7703,20,False,0.0,0.0,2.0
Nicram,6,TOP,1,10,2,12264,28453,6743,133,False,0.0,0.0,2.0
369dati,69,MIDDLE,4,3,5,16064,18428,8698,176,False,0.0,0.0,2.0
heaven knows,21,BOTTOM,5,4,2,13534,11941,8897,168,False,0.0,0.0,2.0
patrickbateman67,555,UTILITY,4,7,6,6337,17340,6908,22,False,0.0,0.0,2.0
OvenDodger69,85,TOP,7,9,2,15122,24036,8994,133,False,0.0,0.0,0.0
Pr4wilnYT,234,JUNGLE,4,5,5,13453,30427,8115,18,False,0.0,0.0,0.0
Boackena,221,MIDDLE,3,6,7,18549,17663,8985,179,False,0.0,0.0,0.0
Unfriendly Fire ,22,BOTTOM,0,4,5,10264,12427,6498,150,False,0.0,0.0,0.0
Phasmaa,40,UTILITY,0,2,9,4682,9307,4740,18,False,0.0,0.0,0.0
Nicram,6,TOP,5,1,2,11701,16658,11858,193,True,3.0,1.0,10.0
Kozeako2,121,JUNGLE,6,5,3,14863,28936,9115,16,True,3.0,1.0,10.0
TheMateX,887,MIDDLE,9,5,3,28112,25431,12755,187,True,3.0,1.0,10.0
ADC Κing,21,BOTTOM,6,2,4,18566,10048,9985,163,True,3.0,1.0,10.0
Os Os Careless,902,UTILITY,0,1,14,4539,8029,6579,16,True,3.0,1.0,10.0
Mňau,8,TOP,2,11,2,14490,46896,14620,302,False,2.0,2.0,6.0
wx PAPITO,91,MIDDLE,11,4,2,30764,38445,18875,312,False,2.0,2.0,6.0
I LOVE SHALLTEAR,233,JUNGLE,6,9,12,26755,55529,15767,33,False,2.0,2.0,6.0
Nikola Cieśla,145,BOTTOM,14,6,11,43184,26146,20027,333,False,2.0,2.0,6.0
Magniia,89,UTILITY,2,3,18,14497,42601,11163,59,False,2.0,2.0,6.0
Lee Sin Bot12345,133,MIDDLE,7,13,7,42550,36318,14266,213,True,4.0,0.0,8.0
Shma Israel,9,JUNGLE,3,5,11,16697,40324,14669,29,True,4.0,0.0,8.0
Nicram,6,TOP,8,4,8,29369,39247,19872,338,True,4.0,0.0,8.0
Frederick II,901,BOTTOM,10,5,5,42166,29587,18278,375,True,4.0,0.0,8.0
Rögan,161,UTILITY,5,8,8,28300,24533,10684,59,True,4.0,0.0,8.0
DUNK LORD,122,TOP,6,8,3,18009,38943,11865,210,False,1.0,0.0,2.0
Lubię Zmywać,201,UTILITY,1,3,11,7140,27648,6910,25,False,1.0,0.0,2.0
zelusiek,110,BOTTOM,4,6,3,13143,20249,10687,225,False,1.0,0.0,2.0
smashed crashed ,518,MIDDLE,3,4,6,16716,18621,10489,209,False,1.0,0.0,2.0
CabaxY,113,JUNGLE,3,3,7,7484,35020,8840,21,False,1.0,0.0,2.0
Natrium,910,UTILITY,1,5,9,26099,14882,7974,24,True,3.0,1.0,11.0
Nicram,85,TOP,5,4,4,27925,26287,13001,216,True,3.0,1.0,11.0
Logobrion,901,BOTTOM,1,5,7,15887,13381,10536,215,True,3.0,1.0,11.0
LncL,42,MIDDLE,9,2,3,26303,18509,16236,266,True,3.0,1.0,11.0
ΞMISTΞCURSEDΞ,62,JUNGLE,8,1,10,17479,24737,12805,26,True,3.0,1.0,11.0
MorningstarM,40,UTILITY,0,4,7,3877,10387,5494,38,False,0.0,0.0,1.0
Voćkica,103,MIDDLE,3,4,4,12554,18114,8627,177,False,0.0,0.0,1.0
Divoom,59,JUNGLE,2,8,0,3559,23937,6419,5,False,0.0,0.0,1.0
e kekekekekeke,498,BOTTOM,4,6,3,15736,16126,9613,174,False,0.0,0.0,1.0
Uzey,10,TOP,2,3,4,8082,16609,9543,176,False,0.0,0.0,1.0
Natrium,412,UTILITY,4,2,12,8172,12733,8381,26,True,3.0,1.0,10.0
Nicram,516,MIDDLE,3,2,4,7077,16972,8696,174,True,3.0,1.0,10.0
Logobrion,21,BOTTOM,7,1,7,17023,7731,12557,209,True,3.0,1.0,10.0
LncL,18,TOP,10,4,2,25509,19789,11872,173,True,3.0,1.0,10.0
ΞMISTΞCURSEDΞ,63,JUNGLE,1,2,9,10915,18814,8870,10,True,3.0,1.0,10.0
Soczi BMZ,106,TOP,6,4,1,10303,21399,8597,159,False,0.0,0.0,0.0
Szczudlak,121,JUNGLE,2,2,3,5666,18325,6811,22,False,0.0,0.0,0.0
Kodi,96,BOTTOM,2,3,2,10292,9909,8133,179,False,0.0,0.0,0.0
Savdol,54,MIDDLE,5,5,4,12278,16952,6685,99,False,0.0,0.0,0.0
YEEZUS KAYN,117,UTILITY,0,6,5,4420,12350,4590,23,False,0.0,0.0,0.0
Natrium,893,UTILITY,4,1,8,13435,7566,7324,24,True,3.0,0.0,9.0
Nicram,126,TOP,1,6,5,14350,13573,10251,192,True,3.0,0.0,9.0
Logobrion,901,BOTTOM,1,0,6,7529,6039,9800,208,True,3.0,0.0,9.0
LncL,517,MIDDLE,8,6,4,20953,18846,10864,155,True,3.0,0.0,9.0
ΞMISTΞCURSEDΞ,59,JUNGLE,6,2,8,6377,19054,9447,12,True,3.0,0.0,9.0
TV LUX,1,,15,18,60,57637,41327,16522,35,False,0.0,0.0,2.0
F081,42,,30,19,30,61738,40338,20410,58,False,0.0,0.0,2.0
YOLOMurhakone420,48,,10,18,51,20482,70354,15037,30,False,0.0,0.0,2.0
Hecopohy,950,,20,20,28,44011,54169,18032,67,False,0.0,0.0,2.0
Jeníček Perníček,157,,18,20,32,40393,48842,16761,86,False,0.0,0.0,2.0
Swaganilla,86,,37,15,27,77872,58157,22711,110,True,0.0,0.0,2.0
JaBoB,10,,18,19,46,38766,39572,18229,68,True,0.0,0.0,2.0
KikoshTwo,54,,16,18,40,43126,34999,15667,18,True,0.0,0.0,2.0
Yolo Swagger,119,,12,21,41,36840,51406,16289,44,True,0.0,0.0,2.0
Nicram,893,,12,20,44,43783,49397,16177,52,True,0.0,0.0,2.0
Natrium,893,BOTTOM,3,1,6,3056,1960,3283,6,True,0.0,0.0,2.0
Nicram,6,MIDDLE,1,0,3,1188,1723,2574,28,True,0.0,0.0,2.0
Logobrion,22,UTILITY,3,2,5,1868,2451,2659,12,True,0.0,0.0,2.0
LncL,166,TOP,2,3,5,2789,3203,2795,20,True,0.0,0.0,2.0
ΞMISTΞCURSEDΞ,200,JUNGLE,3,0,1,2092,3370,2934,19,True,0.0,0.0,2.0
Larryz,350,UTILITY,3,4,0,915,3639,2140,2,False,0.0,0.0,0.0
Chìld,9,MIDDLE,0,4,5,1558,3605,1487,5,False,0.0,0.0,0.0
Shakar,901,JUNGLE,3,2,2,1170,2563,2326,12,False,0.0,0.0,0.0
PoIarbearBros,10,BOTTOM,0,4,1,430,4333,1112,4,False,0.0,0.0,0.0
Konaa,48,,0,0,0,0,0,998,0,False,0.0,0.0,0.0
Natrium,893,UTILITY,2,7,14,19191,16182,8523,22,True,4.0,1.0,7.0
Nicram,58,TOP,6,3,4,20443,40044,10795,188,True,4.0,1.0,7.0
Logobrion,901,BOTTOM,12,1,7,26129,14867,15409,237,True,4.0,1.0,7.0
LncL,133,MIDDLE,7,7,8,19219,23157,11780,171,True,4.0,1.0,7.0
ΞMISTΞCURSEDΞ,59,JUNGLE,7,2,16,13885,25971,11507,14,True,4.0,1.0,7.0
Dracolich,876,JUNGLE,6,7,0,11536,30335,9105,24,False,0.0,0.0,2.0
Piotrnareff,31,TOP,4,5,3,23677,34825,10677,207,False,0.0,0.0,2.0
FryceQ,202,BOTTOM,2,8,6,14210,17748,8418,171,False,0.0,0.0,2.0
Dasza,902,UTILITY,0,6,11,6132,16228,5912,26,False,0.0,0.0,2.0
Endless Wind,238,MIDDLE,8,8,3,24454,23575,10033,168,False,0.0,0.0,2.0
Natrium,223,UTILITY,4,2,15,21879,27650,9527,23,True,1.0,1.0,8.0
Nicram,58,TOP,5,5,8,32499,39332,12213,203,True,1.0,1.0,8.0
Logobrion,81,BOTTOM,6,1,8,19759,12771,11061,174,True,1.0,1.0,8.0
LncL,134,MIDDLE,9,8,8,23858,18739,11874,184,True,1.0,1.0,8.0
ΞMISTΞCURSEDΞ,113,JUNGLE,6,1,17,22662,28849,12518,26,True,1.0,1.0,8.0
WPN Gabriano,238,MIDDLE,6,3,5,20788,19013,9826,142,False,3.0,0.0,0.0
accept adversity,887,TOP,3,8,4,31347,38793,8679,157,False,3.0,0.0,0.0
ForgottenMaster,89,UTILITY,1,5,8,8201,23678,6440,24,False,3.0,0.0,0.0
